sample_id,date,source_year,state,district,district_dist_km,latitude,longitude,rainfall_24h_mm,rain_3d_mm,rain_7d_mm,rainfall_bin,slope_deg,slope_bin,historical_incidents_90d,nearest_river,river_danger_level_m,river_danger_level_is_official,river_gauge_dist_km,present_river_level_m,river_level_ratio,river_bin,rainfall_risk,slope_risk,incident_risk,river_risk,rainfall_slope_interaction,rainfall_river_interaction,slope_rainfall_river_interaction,blocked
2129,01-07-2023,2023,Manipur,Senapati,27.24280488427325,25.25,93.75,70.47775,74.58262550830841,112.67192232608795,moderate,11.2,moderate,0,Imphal River,8,FALSE,51.5,8.82,1.102,critical,0.35872787,0.18744979299574124,0,0.9827068434300946,0.067243465,0.3525243351087612,0.066080614,0
3251,29-06-2024,2024,Meghalaya,West Garo Hills (Tura),20.193737982542693,25.5,90,15.328938,50.480463430285454,85.78052751719952,low,18.6,moderate,2,Brahmaputra (Dhubri gauge),28.62,TRUE,57.9,30.91,1.08,critical,0.05803933,0.4419298941260467,0.6321205588285577,0.973403006,0.025649314938200638,0.056495658,0.024967120273538302,1
5061,13-07-2023,2023,Meghalaya,East Garo Hills (Williamnagar),13.236422837073917,25.5,90.75,47.205242,198.28356552124023,286.76432609558105,low,19.7,moderate,0,Brahmaputra (Goalpara gauge),36.27,TRUE,75.6,36.56,1.008,critical,0.18067361,0.4875026035157896,0,0.8965995485417504,0.088078857,0.16199188087520844,0.078971464,1
6585,17-11-2023,2023,Arunachal Pradesh,Upper Siang (Yingkiong),69.11232820621296,29.25,95,0,0,0,low,30.3,very_high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,197.1,44.08,0.417,low,0.03229546,0.8476989835498224,0.3934693402873666,6.378045372580999e-05,0.02737683,2.0598192033213267e-06,1.7461066449518938e-06,0
1401,26-09-2024,2024,Mizoram,Mamit,20.24632473415735,23.75,92.5,80.35795,89.79703426361084,96.39507997,high,25.4,high,3,Tlawng,9,FALSE,22.5,5.98,0.665,low,0.45371237,0.7109495026250039,0.7768698398515702,0.009013299,0.32256658661015986,0.004089445,0.002907389,0
6169,13-12-2025,2025,Manipur,Churachandpur,82.51706093,24.75,93,0,0,0,low,20.7,high,2,Barak,20.5,FALSE,23.9,10.02,0.489,low,0.03229546,0.5291336290720468,0.6321205588285577,0.000269143,0.017088615,8.69208478941726e-06,4.599274368826292e-06,0
4662,01-07-2024,2024,Sikkim,South Sikkim (Namchi),23.43991276283538,27,88.5,26.456392,185.8671360015869,315.94561290740967,low,25.7,high,0,Teesta,15,FALSE,19.1,13.89,0.926,moderate,0.08772421,0.7211151780228631,0,0.6271477663131957,0.063259258,0.055016042,0.039672903,1
10264,03-05-2023,2023,Arunachal Pradesh,Upper Siang (Yingkiong),87.27661419091342,29.25,94.5,56.34936,131.04404830932617,170.22286713123322,moderate,26.1,high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,200.7,62.05,0.587,low,0.24121578,0.7343227981915377,0,0.0019076,0.17713024681467895,0.000460143,0.000337894,0
9251,02-10-2024,2024,Arunachal Pradesh,Lohit (Tezu),111.3719075676857,27.25,97,2.5076108,3.6724971532821655,16.778661847114563,low,25.5,high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,208.9,37.42,0.354,low,0.035581637,0.7143624294910559,0,1.809240913305913e-05,0.025418184776810092,6.43757537374103e-07,4.598761984017434e-07,1
3383,29-06-2025,2025,Arunachal Pradesh,Lohit (Tezu),20.872097291360003,27.75,96.25,0,1.4249348044395447,50.39034950733185,low,31.6,very_high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,136.4,122.29,1.157,critical,0.03229546,0.8736179106419871,0.3934693402873666,0.9941764229937885,0.028213893812072705,0.032107387,0.028049588028813025,1
10123,04-10-2024,2024,Arunachal Pradesh,Lower Subansiri (Ziro),110.48966014279284,28.5,93.5,72.27069,88.78433990478516,93.09284976124763,moderate,19.6,moderate,3,Subansiri,42,FALSE,152.4,18.61,0.443,low,0.37538758,0.4833395034305887,0.7768698398515702,0.000107276,0.1814396461258206,4.027001044263751e-05,1.9464086850489035e-05,1
11885,31-07-2025,2025,Meghalaya,West Khasi Hills (Nongstoin),37.88431884844376,25.25,91.5,75.90454,145.44397354125977,346.9392261505127,moderate,20.5,high,1,Brahmaputra (Guwahati gauge),49.68,TRUE,101.6,55.59,1.119,critical,0.41003558,0.520821285,0.3934693402873666,0.9876295852598377,0.2135552580307431,0.4049632702089225,0.21091349091896042,1
6705,17-06-2025,2025,Sikkim,North Sikkim (Mangan),54.565426187614776,28,88.5,3.1475847,11.565643072128296,11.733566492795944,low,29.8,high,2,Teesta,15,FALSE,92.3,9.7,0.647,low,0.036470596,0.8366257604866205,0.6321205588285577,0.006305547,0.030512239902428444,0.000229967,0.000192396,1
1164,04-08-2025,2025,Meghalaya,West Jaintia Hills (Jowai),50.289855184616485,25,92.25,47.787514,76.99492931365967,123.97659730911255,low,22.7,high,1,Barak,20.5,FALSE,56.7,13.78,0.672,low,0.18414707,0.610639234,0.3934693402873666,0.010353737531091752,0.11244742870122679,0.00190661,0.001164251,1
5629,16-06-2025,2025,Meghalaya,West Khasi Hills (Nongstoin),2.9956866868732273,25.5,91.25,37.604214,40.397013425827026,52.990016646683216,low,20.2,high,0,Brahmaputra (Guwahati gauge),49.68,TRUE,85.9,31.55,0.635,low,0.130581,0.5083325618141193,0,0.004966802,0.066378578,0.00064857,0.000329689,1
4632,11-03-2024,2024,Meghalaya,West Garo Hills (Tura),53.607924247572356,26,90.25,0,0,0,low,20.6,high,0,Brahmaputra (Dhubri gauge),28.62,TRUE,27.1,10.19,0.356,low,0.03229546,0.524979187,0,1.883076045280604e-05,0.016954445265659087,6.081481038153448e-07,3.192650974078377e-07,1
722,26-04-2025,2025,Arunachal Pradesh,Tawang,58.954291787966106,28,92.25,2.3411093,18.083455085754395,33.801316529512405,low,17.1,moderate,2,Brahmaputra (Tezpur gauge),65.23,TRUE,161.7,30.79,0.472,low,0.0353538,0.38146531664944733,0.6321205588285577,0.000191583,0.013486247908755024,6.773172010165033e-06,2.5837302055787777e-06,0
5642,22-09-2023,2023,Nagaland,Dimapur,130.2815300491772,27,93.25,83.82203,131.86667442321777,135.04835210740566,high,16.9,moderate,0,Dikrong,14,FALSE,38.3,8.58,0.613,low,0.48822245,0.3736320082718519,0,0.003204467,0.18241553448360268,0.001564493,0.000584544,1
2340,15-11-2023,2023,Meghalaya,West Garo Hills (Tura),69.85397267983855,26,89.75,0,0,0,low,22.4,high,0,Brahmaputra (Dhubri gauge),28.62,TRUE,23.1,11.85,0.414,low,0.03229546,0.5986876601124519,0,6.0066392358547545e-05,0.019334894423808504,1.939871876519774e-06,1.1613773546715748e-06,0
6803,13-08-2023,2023,Manipur,Imphal,48.67927173063843,25,93.5,43.22185,49.23144370317459,86.96457493305206,low,19.2,moderate,0,Imphal River,8,FALSE,48.7,8.59,1.074,critical,0.15827413,0.4667159617488687,0,0.9701133201963639,0.073869062,0.15354384081747738,0.071661361,0
5503,18-06-2024,2024,Assam,Darrang (Mangaldai),62.97022895771979,26.75,91.5,100.1136,213.6407594680786,241.4870948791504,high,4.9,low,1,Manas,33,FALSE,69,32.64,0.989,high,0.6466952,0.074698013,0.3934693402873666,0.8556968659094812,0.048306846,0.5533750529537835,0.041336017,1
11892,16-07-2024,2024,Assam,Dhubri,53.41081293816809,26.5,90,67.08707,72.61725977063179,293.13500383496284,moderate,6.7,low,1,Brahmaputra (Dhubri gauge),28.62,TRUE,53.4,30.59,1.069,critical,0.32816038,0.098263769,0.3934693402873666,0.9670736052018636,0.032246275,0.3173552372805757,0.031184521737698524,1
10596,15-04-2024,2024,Meghalaya,East Garo Hills (Williamnagar),12.24813945,25.5,90.5,2.9946902,6.424349129199982,6.424349129199982,low,19.7,moderate,1,Brahmaputra (Goalpara gauge),36.27,TRUE,75.5,13.13,0.362,low,0.03625629,0.4875026035157896,0.3934693402873666,2.1231572149295237e-05,0.017675036,7.697780576428027e-07,3.7526880723019387e-07,1
10817,30-08-2025,2025,Arunachal Pradesh,Lohit (Tezu),57.457116078897506,27.5,96.5,3.433005,10.618701338768005,52.76559817790985,low,28.8,high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,157.8,73.67,0.697,low,0.03687392,0.8125502070042588,0.3934693402873666,0.016956536,0.029961913,0.000625254,0.00050805,0
10778,22-06-2025,2025,Arunachal Pradesh,Tawang,113.40793046186242,28.25,92.75,2.123141,16.73083233833313,39.18579888343811,low,9.4,low,0,Dikrong,14,FALSE,153.9,13.72,0.98,high,0.035057653,0.14595735144380453,0,0.8320183851339243,0.005116922,0.029168611620710674,0.004257373,0
9159,13-06-2024,2024,Sikkim,North Sikkim (Mangan),54.565426187614776,28,88.5,113.00335,176.02572059631348,252.99075984954834,high,29.8,high,2,Teesta,15,FALSE,92.3,11.85,0.79,low,0.7540136,0.8366257604866205,0.6321205588285577,0.099750489,0.6308271998149223,0.075213225,0.062925322,1
4680,16-07-2023,2023,Meghalaya,West Khasi Hills (Nongstoin),37.88431884844376,25.25,91.5,8.342592,171.4455280303955,665.9630908966064,low,20.5,high,1,Brahmaputra (Guwahati gauge),49.68,TRUE,101.6,53.95,1.086,critical,0.044519108,0.520821285,0.3934693402873666,0.9763394218445388,0.023186498942211132,0.04346576,0.022637892971837426,1
4225,25-08-2023,2023,Sikkim,East Sikkim (Gangtok),14.045978741797946,27.25,88.5,67.508804,99.80457401275635,172.56210136413574,moderate,33.4,very_high,1,Teesta,15,FALSE,9.4,8.5,0.567,low,0.3318903,0.9032031749460475,0.3934693402873666,0.001279507,0.2997643860769447,0.000424656,0.000383551,1
6772,31-03-2024,2024,Arunachal Pradesh,Lohit (Tezu),12.54060650197868,28,96.25,9.946021,10.075296640396118,50.41669964790344,low,31.9,very_high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,144.9,55.7,0.527,low,0.047328424,0.8790360490745158,0.3934693402873666,0.000575325,0.041603391,2.722922452352302e-05,2.393546994452059e-05,0
7707,06-10-2023,2023,Sikkim,East Sikkim (Gangtok),16.44773217539996,27.25,88.75,2.477179,87.0608983,125.61915731430054,low,29.8,high,2,Teesta,15,FALSE,23.5,9.02,0.601,low,0.035539884,0.8366257604866205,0.6321205588285577,0.002522447,0.029733582579690367,8.964749045511302e-05,7.500139987772598e-05,0
8558,28-07-2025,2025,Mizoram,Lunglei,12.40170304943419,23,92.75,53.695026,73.23657417297363,218.32385540008545,moderate,22.2,high,1,Tlawng,9,FALSE,81.2,8.91,0.99,high,0.22231972,0.5906532827008858,0.3934693402873666,0.8581489350995121,0.13131387371216596,0.19078343283660892,0.11268686088988704,0
5440,19-06-2023,2023,Sikkim,North Sikkim (Mangan),34.37889989516623,27.75,88.75,35.471615,154.15691375732422,293.6770658493042,low,34.2,very_high,1,Teesta,15,FALSE,68,14.58,0.972,high,0.12119786,0.9142498977455041,0.3934693402873666,0.8084546514385325,0.11080512833510517,0.097982971,0.089580921,1
2035,22-08-2025,2025,Tripura,Dhalai (Ambassa),26.05921698752075,23.75,92,2.236744,14.839731693267822,69.77963567,low,12.6,moderate,1,Gomti,12,FALSE,58.3,7.4,0.617,low,0.035211697,0.22559854698572143,0.3934693402873666,0.003470431,0.007943708,0.0001222,2.756809006438007e-05,1
10879,27-08-2023,2023,Meghalaya,West Khasi Hills (Nongstoin),23.188431382040516,25.5,91.5,124.27214,149.50748825073242,196.90909945964813,critical,18.7,moderate,0,Brahmaputra (Guwahati gauge),49.68,TRUE,74.8,43.87,0.883,moderate,0.8279099,0.44604424528039294,0,0.41580947706459254,0.3692844406343877,0.3442527771023013,0.15355197014827532,1
8524,13-03-2024,2024,Arunachal Pradesh,Lower Subansiri (Ziro),145.04467429637643,28.75,93.25,0,0,0,low,19.3,moderate,0,Dikrong,14,FALSE,187,3.7,0.264,low,0.03229546,0.4708663709279532,0,2.990700279764723e-06,0.015206846868872812,9.658604647312121e-08,4.547912118507722e-08,0
8463,30-01-2023,2023,Sikkim,East Sikkim (Gangtok),16.44773217539996,27.25,88.75,0,0,0,low,29.8,high,2,Teesta,15,FALSE,23.5,5.49,0.366,low,0.03229546,0.8366257604866205,0.6321205588285577,2.299984686475626e-05,0.027019215241899167,7.427906745402054e-07,6.214378129695691e-07,0
552,03-01-2024,2024,Meghalaya,West Khasi Hills (Nongstoin),40.46060082662237,25.25,91,0,0,0,low,21.6,high,0,Brahmaputra (Goalpara gauge),36.27,TRUE,109.2,17.74,0.489,low,0.03229546,0.5662743941954392,0,0.000269143,0.018288093034385253,8.69208478941726e-06,4.922105048422651e-06,0
4485,09-07-2023,2023,Arunachal Pradesh,Dibang Valley (Anini),78.43989738,29.5,95.75,76.307976,264.0731506347656,325.1720388531685,moderate,31.1,very_high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,239.5,137.41,1.3,critical,0.41394493,0.8641271029909058,0.3934693402873666,0.9996646498695336,0.3577010330188407,0.41380611335195344,0.3575810779307499,1
10762,06-01-2023,2023,Nagaland,Dimapur,44.237661938673696,26.25,93.5,0,0,0,low,17.9,moderate,0,Dhansiri,40,FALSE,55,16.44,0.411,low,0.03229546,0.41338242108266987,0,5.6568595860266094e-05,0.013350376165746422,1.8269089235209832e-06,7.552120339026382e-07,1
1676,09-11-2023,2023,Sikkim,South Sikkim (Namchi),21.815625520404996,27,88.25,0,0,0.23654448986053467,low,25.5,high,2,Teesta,15,FALSE,33.6,2.88,0.192,low,0.03229546,0.7143624294910559,0.6321205588285577,7.085815312429937e-07,0.023070664513029335,2.2883967734812683e-08,1.6347446787435723e-08,1
9856,14-12-2024,2024,Arunachal Pradesh,Lower Subansiri (Ziro),59.64763628,28,93.5,0,0,0.7117564678192139,low,17.4,moderate,1,Dikrong,14,FALSE,100.8,3.63,0.259,low,0.03229546,0.3933306438917885,0.3934693402873666,2.7060982894247733e-06,0.012702794762577697,8.739469378181118e-08,3.437501117792547e-08,0
8728,30-10-2023,2023,Nagaland,Dimapur,49.022517192233686,26,93.25,0,0,6.844168942421675,low,20.5,high,0,Kopili,30,FALSE,68.9,11.73,0.391,low,0.03229546,0.520821285,0,3.791977096721018e-05,0.016820163897252813,1.2246365126154346e-06,6.37816762614764e-07,0
188,31-12-2024,2024,Assam,Lakhimpur,82.68046802202737,27.75,93.5,0,0,0,low,1.8,low,1,Dikrong,14,FALSE,73.2,6.01,0.429,low,0.03229546,0.0459425,0.3934693402873666,8.107944489971729e-05,0.001483734,2.6184981109892554e-06,1.2030034880393345e-07,0
131,07-07-2024,2024,Arunachal Pradesh,Tawang,113.40793046186242,28.25,92.75,21.42582,62.19097137451172,147.02392053604126,low,9.4,low,0,Dikrong,14,FALSE,153.9,12.82,0.916,moderate,0.07290037,0.14595735144380453,0,0.5793242521487495,0.010640344889936128,0.042232952,0.00616421,1
6204,24-07-2023,2023,Mizoram,Champhai,24.737860655414305,23.25,93.25,50.31142,66.46544957,88.75166761875153,moderate,20.7,high,0,Tlawng,9,FALSE,76,6.44,0.716,low,0.19980027,0.5291336290720468,0,0.024602428,0.10572104079882995,0.004915572,0.002600994,1
5836,18-05-2023,2023,Manipur,Thoubal,15.600101568774923,24.5,94,2.1000354,26.391473531723022,49.581652604043484,low,17.5,moderate,1,Imphal River,8,FALSE,36.1,2.77,0.346,low,0.035026405,0.39731466202150834,0.3934693402873666,1.5417375312808126e-05,0.013916504267044464,5.400152318459001e-07,2.1455596932732026e-07,0
7284,04-03-2023,2023,Nagaland,Dimapur,37.85900519787819,26.25,93.75,0,0,0,low,21.7,high,0,Dhansiri,40,FALSE,36.3,17.84,0.446,low,0.03229546,0.5703632448561154,0,0.000113909,0.018420144354474338,3.678731828400308e-06,2.0982134226018706e-06,1
7130,21-05-2024,2024,Arunachal Pradesh,Lohit (Tezu),94.50596283050892,27.25,96.75,0,0,6.937086820602417,low,17.9,moderate,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,184.5,43.34,0.41,low,0.03229546,0.41338242108266987,0,5.5448524722794907e-05,0.013350376165746422,1.7907357089501454e-06,7.402586628850024e-07,0
2630,04-12-2024,2024,Meghalaya,East Garo Hills (Williamnagar),28.717284452545425,25.25,90.75,0,0,0,low,17.7,moderate,1,Brahmaputra (Goalpara gauge),36.27,TRUE,103.1,17.99,0.496,low,0.03229546,0.40532318982985244,0.3934693402873666,0.000309575,0.013090099571134443,9.997873025916885e-06,4.05236978637847e-06,0
2047,12-06-2025,2025,Arunachal Pradesh,West Siang (Aalo),30.712650238425333,28.25,94.5,0,0,0.7925983965396881,low,19.1,moderate,3,Brahmaputra (Dibrugarh gauge),105.7,TRUE,94.2,99.46,0.941,moderate,0.03229546,0.46257015465625057,0.7768698398515702,0.6942363401080303,0.014938916733649507,0.022420683163302098,0.010371138878347444,0
4038,20-03-2023,2023,Mizoram,Kolasib,57.891450429315384,24.25,93.25,4.51577,4.515769958496094,7.923202622681856,low,25,high,1,Tlawng,9,FALSE,79,3.41,0.379,low,0.0384433,0.6970592839654074,0.3934693402873666,2.982898967510089e-05,0.02679726,1.1467248248187416e-06,7.993351852935093e-07,1
9953,12-11-2023,2023,Manipur,Ukhrul,36.22385697,24.75,94.5,0,0,0,low,10.7,moderate,0,Imphal River,8,FALSE,57.1,2.27,0.284,low,0.03229546,0.1750862681640398,0,4.46159397803591e-06,0.005654492,1.4408923763523204e-07,2.5228046900154292e-08,1
5829,06-09-2023,2023,Arunachal Pradesh,Lohit (Tezu),49.58826380333854,28.25,96.5,0,6.909762144088745,7.060634881258011,low,27.1,high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,179.1,102,0.965,high,0.03229546,0.7655466165664546,0,0.7858349830425584,0.024723681,0.025378903632002882,0.019428733807645912,0
4902,03-03-2023,2023,Meghalaya,West Garo Hills (Tura),57.00781812261271,26,90,0,0,0,low,18.3,moderate,0,Brahmaputra (Dhubri gauge),28.62,TRUE,3,16.66,0.582,low,0.03229546,0.42963675514388455,0,0.001726381,0.013875317389595717,5.5754276893747224e-05,2.3954086610023218e-05,0
8969,15-11-2024,2024,Meghalaya,Ri Bhoi (Nongpoh),63.96366844709457,26,92.5,0,0,0,low,23,high,0,Kopili,30,FALSE,42.9,14.37,0.479,low,0.03229546,0.6224593312018546,0,0.000220366,0.020102611518068927,7.11682433594324e-06,4.4299337164323125e-06,0
4155,02-06-2025,2025,Assam,Sonitpur (Tezpur),82.11364967,27.25,93.25,38.30319,183.4569492340088,238.66112279891968,low,1.3,low,0,Dikrong,14,FALSE,40.2,11.83,0.845,moderate,0.1337881,0.042424982,0,0.24973989440488223,0.005675958,0.033412224,0.001417513,1
1733,10-09-2023,2023,Tripura,Gomati (Udaipur),84.52691908505888,23.25,92.25,8.160685,20.60227060317993,29.12010219693184,low,11.3,moderate,1,Tlawng,9,FALSE,71.7,4.48,0.498,low,0.044210616,0.19000156601531298,0.3934693402873666,0.000322205,0.008400086,1.4244886133672771e-05,2.7065506731076437e-06,1
11487,30-10-2024,2024,Assam,Tinsukia,13.853677861875047,27.5,95.5,0,0,10.321404695510864,low,7.6,low,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,59.2,21.25,0.201,low,0.03229546,0.11237910934135674,0.3934693402873666,8.48325993842589e-07,0.003629335,2.739707968064354e-08,3.078859413064904e-09,1
5958,07-12-2023,2023,Arunachal Pradesh,West Siang (Aalo),54.62218247019233,28.25,94.25,0,0.070339277,0.070339277,low,18.6,moderate,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,106.8,32.66,0.309,low,0.03229546,0.4419298941260467,0,7.355903602396229e-06,0.01427233,2.375623033842545e-07,1.0498588358294337e-07,1
4755,27-03-2023,2023,Arunachal Pradesh,Dibang Valley (Anini),63.59515530542808,28.75,96.5,6.17382,6.194891745224595,27.002112412825227,low,31.5,very_high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,211.1,48.62,0.46,low,0.040971383,0.8717662624074807,0.3934693402873666,0.00015071,0.03571747,6.174811870317165e-06,5.38299266525574e-06,0
1992,13-09-2023,2023,Arunachal Pradesh,Tawang,113.40793046186242,28.25,92.75,0.1280671,0.45549547858536243,8.391585471108556,low,9.4,low,0,Dikrong,14,FALSE,153.9,12.78,0.913,moderate,0.03245594,0.14595735144380453,0,0.5646362918030292,0.004737183,0.018325801,0.002674785,0
6825,04-07-2025,2025,Meghalaya,West Garo Hills (Tura),53.607924247572356,26,90.25,25.234245,28.28517860174179,67.72285342216492,low,20.6,high,0,Brahmaputra (Dhubri gauge),28.62,TRUE,27.1,16.49,0.576,low,0.08388998,0.524979187,0,0.001531462,0.044040495,0.000128474,6.744633230086981e-05,1
10097,19-06-2025,2025,Nagaland,Dimapur,96.17504637,26.75,93.5,9.74598,54.78693199157715,77.72559881210327,low,12.2,moderate,1,Dikrong,14,FALSE,40.7,13.23,0.945,moderate,0.04696894,0.2141650169574414,0.3934693402873666,0.7109495026250037,0.010059104,0.033392545,0.007151515,1
4158,20-01-2023,2023,Manipur,Senapati,34.46644505179551,25.5,94.25,0,0,0,low,9.1,low,1,Doyang,18,FALSE,66.7,6.75,0.375,low,0.03229546,0.13983432745204968,0.3934693402873666,2.7535691114583473e-05,0.004516014,8.892778589875602e-07,1.2435157132952417e-07,0
7248,02-06-2025,2025,Assam,Lakhimpur,123.29966996688383,27.75,93,16.475069,152.2359619140625,227.8688307404518,low,3.9,low,1,Dikrong,14,FALSE,94.7,12.22,0.873,moderate,0.060597107,0.063964011,0.3934693402873666,0.36818758226389825,0.003876034,0.022311102250175407,0.001427108,0
4941,15-02-2023,2023,Manipur,Churachandpur,38.46742124213642,24,93.75,0,0,0,low,17.5,moderate,1,Imphal River,8,FALSE,93.2,6.7,0.838,moderate,0.03229546,0.39731466202150834,0.3934693402873666,0.22443598573092635,0.012831460467673745,0.007248264,0.002879841,1
7096,24-01-2023,2023,Meghalaya,West Garo Hills (Tura),57.00781812261271,26,90,0,0,0,low,18.3,moderate,0,Brahmaputra (Dhubri gauge),28.62,TRUE,3,15.8,0.552,low,0.03229546,0.42963675514388455,0,0.000948197,0.013875317389595717,3.0622448453581364e-05,1.3156529388157564e-05,1
4903,09-04-2023,2023,Manipur,Senapati,52.339757200659875,25.25,93.5,0,0,10.446537256240845,low,19.6,moderate,0,Imphal River,8,FALSE,65.2,6.91,0.864,moderate,0.03229546,0.4833395034305887,0,0.32739298293223945,0.015609672442440393,0.010573307555565119,0.005110497,1
9523,22-07-2024,2024,Meghalaya,West Khasi Hills (Nongstoin),34.43424586646966,25.75,91.5,11.611484,23.03240442276001,95.40055871009827,low,21.9,high,1,Brahmaputra (Guwahati gauge),49.68,TRUE,49.1,34.97,0.704,low,0.050424367,0.5785116791685816,0.3934693402873666,0.019455085,0.029171085333757178,0.00098101,0.000567526,1
9235,04-11-2024,2024,Tripura,West Tripura (Agartala),10.462664924585134,23.75,91.25,0,3.305128812789917,10.086596012115479,low,20.2,high,1,Gomti,12,FALSE,33.9,4.49,0.374,low,0.03229546,0.5083325618141193,0.3934693402873666,2.6990462615465965e-05,0.016416834803333016,8.71669452852534e-07,4.4309796602364034e-07,1
